stock_code,short_name,exchange,list_date
688239,航宇科技,SH,2021-07-05
688244,永信至诚,SH,2022-10-19
688246,嘉和美康,SH,2021-12-14
688247,宣泰医药,SH,2022-08-25
688248,南网科技,SH,2021-12-22
688249,晶合集成,SH,2023-05-05
688251,井松智能,SH,2022-06-06
688252,天德钰,SH,2022-09-27
688253,英诺特,SH,2022-07-28
688255,凯尔达,SH,2021-10-25
688256,寒武纪,SH,2020-07-20
688257,新锐股份,SH,2021-10-27
688258,卓易信息,SH,2019-12-09
688259,创耀科技,SH,2022-01-12
688260,昀冢科技,SH,2021-04-06
688261,东微半导,SH,2022-02-10
688262,国芯科技,SH,2022-01-06
688265,南模生物,SH,2021-12-28
688266,泽璟制药,SH,2020-01-23
688267,中触媒,SH,2022-02-16
688268,华特气体,SH,2019-12-26
688269,凯立新材,SH,2021-06-09
688270,臻镭科技,SH,2022-01-27
688271,联影医疗,SH,2022-08-22
688272,富吉瑞,SH,2021-10-18
688273,麦澜德,SH,2022-08-11
688275,万润新能,SH,2022-09-29
688276,百克生物,SH,2021-06-25
688277,天智航,SH,2020-07-07
688278,特宝生物,SH,2020-01-17
688279,峰岹科技,SH,2022-04-20
688280,精进电动,SH,2021-10-27
688281,华秦科技,SH,2022-03-07
688282,理工导航,SH,2022-03-18
688283,坤恒顺维,SH,2022-02-15
688285,高铁电气,SH,2021-10-20
688286,敏芯股份,SH,2020-08-10
688287,*ST观典,SH,2022-05-25
688288,鸿泉物联,SH,2019-11-06
688289,圣湘生物,SH,2020-08-28
688290,景业智能,SH,2022-04-29
688291,金橙子,SH,2022-10-26
688292,浩瀚深度,SH,2022-08-18
688293,奥浦迈,SH,2022-09-02
688295,中复神鹰,SH,2022-04-06
688296,和达科技,SH,2021-07-27
688297,中无人机,SH,2022-06-29
688298,东方生物,SH,2020-02-05
688299,长阳科技,SH,2019-11-06
688300,联瑞新材,SH,2019-11-15
688301,奕瑞科技,SH,2020-09-18
688302,海创药业,SH,2022-04-12
688303,大全能源,SH,2021-07-22
688305,科德数控,SH,2021-07-09
688306,均普智能,SH,2022-03-22
688307,中润光学,SH,2023-02-16
688308,欧科亿,SH,2020-12-10
688309,恒誉环保,SH,2020-07-14
688310,迈得医疗,SH,2019-12-03
688311,盟升电子,SH,2020-07-31
688312,燕麦科技,SH,2020-06-08
688313,仕佳光子,SH,2020-08-12
688314,康拓医疗,SH,2021-05-18
688315,诺禾致源,SH,2021-04-13
688316,青云科技,SH,2021-03-16
688317,之江生物,SH,2021-01-18
688318,财富趋势,SH,2020-04-27
688319,欧林生物,SH,2021-06-08
688320,禾川科技,SH,2022-04-28
688321,微芯生物,SH,2019-08-12
688322,奥比中光,SH,2022-07-07
688323,瑞华泰,SH,2021-04-28
688325,赛微微电,SH,2022-04-22
688326,经纬恒润,SH,2022-04-19
688327,云从科技,SH,2022-05-27
688328,深科达,SH,2021-03-09
688329,艾隆科技,SH,2021-03-29
688330,宏力达,SH,2020-10-15
688331,荣昌生物,SH,2022-03-31
688332,中科蓝讯,SH,2022-07-15
688333,铂力特,SH,2019-07-22
688334,西高院,SH,2023-06-19
688335,复洁环保,SH,2020-08-17
688336,三生国健,SH,2020-07-22
688337,普源精电,SH,2022-04-08
688338,赛科希德,SH,2020-08-06
688339,亿华通,SH,2020-08-10
688343,云天励飞,SH,2023-04-04
688345,博力威,SH,2021-06-11
688347,华虹公司,SH,2023-08-07
688348,昱能科技,SH,2022-06-08
688349,三一重能,SH,2022-06-22
688350,富淼科技,SH,2021-01-28
688351,微电生理,SH,2022-08-31
688352,颀中科技,SH,2023-04-20
688353,华盛锂电,SH,2022-07-13
688355,明志科技,SH,2021-05-12
688356,键凯科技,SH,2020-08-26
688357,建龙微纳,SH,2019-12-04
688358,祥生医疗,SH,2019-12-03
688359,三孚新科,SH,2021-05-21
688360,德马科技,SH,2020-06-02
688361,中科飞测,SH,2023-05-19
688362,甬矽电子,SH,2022-11-16
688363,华熙生物,SH,2019-11-06
688365,光云科技,SH,2020-04-29
688366,昊海生科,SH,2019-10-30
688367,工大高科,SH,2021-06-28
688368,晶丰明源,SH,2019-10-14
688369,致远互联,SH,2019-10-31
688370,丛麟科技,SH,2022-08-25
688371,菲沃泰,SH,2022-08-02
688372,伟测科技,SH,2022-10-26
688373,盟科药业,SH,2022-08-05
688375,国博电子,SH,2022-07-22
688376,美埃科技,SH,2022-11-18
688377,迪威尔,SH,2020-07-08
688378,奥来德,SH,2020-09-03
688379,华光新材,SH,2020-08-19
688380,中微半导,SH,2022-08-05
688381,帝奥微,SH,2022-08-23
688382,益方生物,SH,2022-07-25
688383,新益昌,SH,2021-04-28
688385,复旦微电,SH,2021-08-04
688386,泛亚微透,SH,2020-10-16
688387,信科移动,SH,2022-09-26
688388,嘉元科技,SH,2019-07-22
688389,普门科技,SH,2019-11-05
688390,固德威,SH,2020-09-04
688391,钜泉科技,SH,2022-09-13
688392,骄成超声,SH,2022-09-27
688393,安必平,SH,2020-08-20
688395,正弦电气,SH,2021-04-29
688396,华润微,SH,2020-02-27
688398,赛特新材,SH,2020-02-11
688399,硕世生物,SH,2019-12-05
688400,凌云光,SH,2022-07-06
688401,路维光电,SH,2022-08-17
688403,汇成股份,SH,2022-08-18
688408,中信博,SH,2020-08-28
688409,富创精密,SH,2022-10-10
688410,山外山,SH,2022-12-26
688411,海博思创,SH,2025-01-27
688416,恒烁股份,SH,2022-08-29
688418,震有科技,SH,2020-07-22
688419,耐科装备,SH,2022-11-07
688420,美腾科技,SH,2022-12-09
688425,铁建重工,SH,2021-06-22
688426,康为世纪,SH,2022-10-25
688428,诺诚健华,SH,2022-09-21
688429,时创能源,SH,2023-06-29
688432,有研硅,SH,2022-11-10
688433,华曙高科,SH,2023-04-17
688435,英方软件,SH,2023-01-19
688439,振华风光,SH,2022-08-26
688443,智翔金泰,SH,2023-06-20
688448,磁谷科技,SH,2022-09-21
688449,联芸科技,SH,2024-11-29
688450,光格科技,SH,2023-07-24
688455,科捷智能,SH,2022-09-15
688456,有研粉材,SH,2021-03-17
688458,美芯晟,SH,2023-05-22
688459,哈铁科技,SH,2022-10-12
688466,金科环境,SH,2020-05-08
688468,科美诊断,SH,2021-04-09
688469,芯联集成,SH,2023-05-10
688472,阿特斯,SH,2023-06-09
688475,萤石网络,SH,2022-12-28
688478,晶升股份,SH,2023-04-24
688479,友车科技,SH,2023-05-11
688480,赛恩斯,SH,2022-11-25
688484,南芯科技,SH,2023-04-07
688485,九州一轨,SH,2023-01-18
688486,龙迅股份,SH,2023-02-21
688488,艾迪药业,SH,2020-07-20
688489,三未信安,SH,2022-12-02
688496,清越科技,SH,2022-12-28
688498,源杰科技,SH,2022-12-21
688499,利元亨,SH,2021-07-01
688500,慧辰股份,SH,2020-07-16
688501,青达环保,SH,2021-07-16
688502,茂莱光学,SH,2023-03-09
688503,聚和材料,SH,2022-12-09
688505,复旦张江,SH,2020-06-19
688506,百利天恒,SH,2023-01-06
688507,索辰科技,SH,2023-04-18
688508,芯朋微,SH,2020-07-22
688509,正元地信,SH,2021-07-30
688510,航亚科技,SH,2020-12-16
688511,*ST天微,SH,2021-07-30
688512,慧智微,SH,2023-05-16
688513,苑东生物,SH,2020-09-02
688515,裕太微,SH,2023-02-10
688516,奥特维,SH,2020-05-21
688517,金冠电气,SH,2021-06-18
688518,联赢激光,SH,2020-06-22
688519,南亚新材,SH,2020-08-18
688520,神州细胞,SH,2020-06-22
688521,芯原股份,SH,2020-08-18
688522,纳睿雷达,SH,2023-03-01
688523,航天环宇,SH,2023-06-02
688525,佰维存储,SH,2022-12-30
688526,科前生物,SH,2020-09-22
688528,秦川物联,SH,2020-07-01
688529,豪森智能,SH,2020-11-09
688530,欧莱新材,SH,2024-05-09
688531,日联科技,SH,2023-03-31
688533,上声电子,SH,2021-04-19
688535,华海诚科,SH,2023-04-04
688536,思瑞浦,SH,2020-09-21
688538,和辉光电,SH,2021-05-28
688539,高华科技,SH,2023-04-18
688543,国科军工,SH,2023-06-21
688545,兴福电子,SH,2025-01-22
688548,广钢气体,SH,2023-08-15
688549,中巨芯,SH,2023-09-08
688550,瑞联新材,SH,2020-09-02
688551,科威尔,SH,2020-09-10
688552,航天南湖,SH,2023-05-18
688553,汇宇制药,SH,2021-10-26
688555,退市泽达,SH,
688556,高测股份,SH,2020-08-07
688557,兰剑智能,SH,2020-12-02
688558,国盛智科,SH,2020-06-30
688559,海目星,SH,2020-09-09
688560,明冠新材,SH,2020-12-24
688561,奇安信,SH,2020-07-22
688562,航天软件,SH,2023-05-24
688563,航材股份,SH,2023-07-19
688565,力源科技,SH,2021-05-13
688566,吉贝尔,SH,2020-05-18
688567,孚能科技,SH,2020-07-17
688568,中科星图,SH,2020-07-08
688569,铁科轨道,SH,2020-08-31
688570,天玛智控,SH,2023-06-05
688571,杭华股份,SH,2020-12-11
688573,信宇人,SH,2023-08-17
688575,亚辉龙,SH,2021-05-17
688576,西山科技,SH,2023-06-06
688577,浙海德曼,SH,2020-09-16
688578,艾力斯,SH,2020-12-02
688579,山大地纬,SH,2020-07-17
688580,伟思医疗,SH,2020-07-21
688581,安杰思,SH,2023-05-19
688582,芯动联科,SH,2023-06-30
688583,思看科技,SH,2025-01-15
688584,上海合晶,SH,2024-02-08
688585,上纬新材,SH,2020-09-28
688586,江航装备,SH,2020-07-31
688588,凌志软件,SH,2020-05-11
688589,力合微,SH,2020-07-22
688590,新致软件,SH,2020-12-07
688591,泰凌微,SH,2023-08-25
688592,司南导航,SH,2023-08-16
688593,新相微,SH,2023-06-01
688595,芯海科技,SH,2020-09-28
688596,正帆科技,SH,2020-08-20
688597,煜邦电力,SH,2021-06-17
688598,金博股份,SH,2020-05-18
688599,天合光能,SH,2020-06-10
688600,皖仪科技,SH,2020-07-03
688601,力芯微,SH,2021-06-28
688602,康鹏科技,SH,2023-07-20
688603,天承科技,SH,2023-07-10
688605,先锋精科,SH,2024-12-12
688606,奥泰生物,SH,2021-03-25
688607,康众医疗,SH,2021-02-01
688608,恒玄科技,SH,2020-12-16
688609,九联科技,SH,2021-03-23
688610,埃科光电,SH,2023-07-19
688611,杭州柯林,SH,2021-04-12
688612,威迈斯,SH,2023-07-26
688613,奥精医疗,SH,2021-05-21
688615,合合信息,SH,2024-09-26
688616,西力科技,SH,2021-03-18
688617,惠泰医疗,SH,2021-01-07
688618,三旺通信,SH,2020-12-30
688619,罗普特,SH,2021-02-23
688620,安凯微,SH,2023-06-27
688621,阳光诺和,SH,2021-06-21
688622,禾信仪器,SH,2021-09-13
688623,双元科技,SH,2023-06-08
688625,呈和科技,SH,2021-06-07
688626,翔宇医疗,SH,2021-03-31
688627,精智达,SH,2023-07-18
688628,优利德,SH,2021-02-01
688629,华丰科技,SH,2023-06-27
688630,芯碁微装,SH,2021-04-01
688631,莱斯信息,SH,2023-06-28
688633,星球石墨,SH,2021-03-24
688636,智明达,SH,2021-04-08
688638,誉辰智能,SH,2023-07-12
688639,华恒生物,SH,2021-04-22
688646,ST逸飞,SH,2023-07-28
688648,中邮科技,SH,2023-11-13
688651,盛邦安全,SH,2023-07-26
688652,京仪装备,SH,2023-11-29
688653,康希通信,SH,2023-11-17
688655,迅捷兴,SH,2021-05-11
688656,浩欧博,SH,2021-01-13
688657,浩辰软件,SH,2023-10-10
688658,悦康药业,SH,2020-12-24
688659,元琛科技,SH,2021-03-31
688660,电气风电,SH,2021-05-19
688661,和林微纳,SH,2021-03-29
688662,富信科技,SH,2021-04-01
688663,新风光,SH,2021-04-13
688665,四方光电,SH,2021-02-09
688667,菱电电控,SH,2021-03-12
688668,鼎通科技,SH,2020-12-21
688669,聚石化学,SH,2021-01-25
688670,金迪克,SH,2021-08-02
688671,碧兴物联,SH,2023-08-09
688676,金盘科技,SH,2021-03-09
688677,海泰新光,SH,2021-02-26
688678,福立旺,SH,2020-12-23
688679,通源环境,SH,2020-12-25
688680,海优新材,SH,2021-01-22
688681,科汇股份,SH,2021-06-16
688682,霍莱沃,SH,2021-04-20
688683,莱尔科技,SH,2021-04-12
688685,迈信林,SH,2021-05-13
688686,奥普特,SH,2020-12-31
688687,凯因科技,SH,2021-02-08
688689,银河微电,SH,2021-01-27
688690,纳微科技,SH,2021-06-23
688691,灿芯股份,SH,2024-04-11
688692,达梦数据,SH,2024-06-12
688693,锴威特,SH,2023-08-18
688695,中创股份,SH,2024-03-13
688696,极米科技,SH,2021-03-03
688697,纽威数控,SH,2021-09-17
688698,伟创电气,SH,2020-12-29
688699,明微电子,SH,2020-12-18
688700,东威科技,SH,2021-06-15
688701,卓锦股份,SH,2021-09-16
688702,盛科通信,SH,2023-09-14
688707,振华新材,SH,2021-09-14
688708,佳驰科技,SH,2024-12-05
688709,成都华微,SH,2024-02-07
688710,益诺思,SH,2024-09-03
688711,宏微科技,SH,2021-09-01
688716,中研股份,SH,2023-09-20
688717,艾罗能源,SH,2024-01-03
688718,唯赛勃,SH,2021-07-28
688719,爱科赛博,SH,2023-09-28
688720,艾森股份,SH,2023-12-06
688721,龙图光罩,SH,2024-08-06
688722,同益中,SH,2021-10-19
688726,拉普拉斯,SH,2024-10-29
688728,格科微,SH,2021-08-18
688729,屹唐股份,SH,2025-07-08
688733,壹石通,SH,2021-08-17
688737,中自科技,SH,2021-10-22
688739,成大生物,SH,2021-10-28
688750,金天钛业,SH,2024-11-20
688755,汉邦科技,SH,2025-05-16
688757,胜科纳米,SH,2025-03-25
688758,赛分科技,SH,2025-01-10
688766,普冉股份,SH,2021-08-23
688767,博拓生物,SH,2021-09-08
688768,容知日新,SH,2021-07-26
688772,珠海冠宇,SH,2021-10-15
688775,影石创新,SH,2025-06-11
688776,国光电气,SH,2021-08-31
688777,中控技术,SH,2020-11-24
688778,厦钨新能,SH,2021-08-05
688779,五矿新能,SH,2021-08-11
688786,悦安新材,SH,2021-08-26
688787,海天瑞声,SH,2021-08-13
688788,科思科技,SH,2020-10-22
688789,宏华数科,SH,2021-07-08
688793,倍轻松,SH,2021-07-15
688798,艾为电子,SH,2021-08-16
688799,华纳药厂,SH,2021-07-13
688800,瑞可达,SH,2021-07-22
688819,天能股份,SH,2021-01-18
688981,中芯国际,SH,2020-07-16
689009,九号公司,SH,2020-10-29
830779,武汉蓝电,BJ,2023-06-01
830809,安达科技,BJ,2023-03-23
830832,齐鲁华信,BJ,2021-02-23
830839,万通液压,BJ,2020-11-09
830879,基康技术,BJ,2022-12-20
830896,旺成科技,BJ,2023-04-19
830946,森萱医药,BJ,2020-07-27
830964,润农节水,BJ,2020-07-27
830974,凯大催化,BJ,2023-03-08
831010,凯添燃气,BJ,2020-07-27
831039,国义招标,BJ,2021-08-18
831087,秋乐种业,BJ,2022-12-07
831152,昆工科技,BJ,2022-09-01
831167,鑫汇科,BJ,2022-05-27
831175,派诺科技,BJ,2023-12-14
831195,三祥科技,BJ,2022-12-30
831278,泰德股份,BJ,2022-06-20
831304,迪尔化工,BJ,2023-04-18
831305,海希通讯,BJ,2021-11-05
831370,新安洁,BJ,2020-07-27
831396,许昌智能,BJ,2024-01-26
831526,凯华材料,BJ,2022-12-22
831627,力王股份,BJ,2023-09-07
831641,格利尔,BJ,2022-12-02
831689,克莱特,BJ,2022-03-21
831726,朱老六,BJ,2021-05-27
831768,拾比佰,BJ,2021-06-28
831832,科达自控,BJ,2021-11-15
831834,三维装备,BJ,2022-08-22
831855,浙江大农,BJ,2022-12-29
831856,浩淼科技,BJ,2020-12-25
831906,舜宇精工,BJ,2023-02-22
831961,创远信科,BJ,2020-07-27
832000,安徽凤凰,BJ,2020-12-23
832023,田野股份,BJ,2023-02-02
832089,禾昌聚合,BJ,2021-11-09
832110,雷特科技,BJ,2022-12-06
832145,恒合股份,BJ,2021-11-15
832149,利尔达,BJ,2023-02-17
832171,志晟信息,BJ,2021-11-15
832175,东方碳素,BJ,2023-06-30
832225,利通科技,BJ,2021-02-25
832278,鹿得医疗,BJ,2020-07-27
832317,观典防务,BJ,2020-07-27
832419,路斯股份,BJ,2022-03-11
832469,富恒新材,BJ,2023-09-18
832471,美邦科技,BJ,2023-05-25
832491,奥迪威,BJ,2022-06-14
832522,纳科诺尔,BJ,2023-11-16
832566,梓橦宫,BJ,2021-08-13
832651,天罡股份,BJ,2023-06-27
832662,方盛股份,BJ,2022-11-28
832735,德源药业,BJ,2021-02-19
832786,骑士乳业,BJ,2023-10-13
832802,保丽洁,BJ,2023-02-06
832876,慧为智能,BJ,2022-11-09
832885,星辰科技,BJ,2021-07-08
832978,开特股份,BJ,2023-09-28
832982,锦波生物,BJ,2023-07-20
833030,立方控股,BJ,2023-11-02
833075,柏星龙,BJ,2022-12-14
833171,国航远洋,BJ,2022-12-15
833230,欧康医药,BJ,2022-12-09
833266,生物谷,BJ,2020-07-27
833284,灵鸽科技,BJ,2023-12-19
833346,威贸电子,BJ,2022-02-23
833394,民士达,BJ,2023-04-25
833427,华维设计,BJ,2021-02-05
833429,康比特,BJ,2022-12-15
833454,同心传动,BJ,2021-11-15
833455,汇隆活塞,BJ,2023-06-21
833509,同惠电子,BJ,2021-01-11
833523,德瑞锂电,BJ,2021-06-03
833533,骏创科技,BJ,2022-05-24
833575,康乐卫士,BJ,2023-03-15
833580,科创新材,BJ,2022-05-13
833751,惠同新材,BJ,2023-07-17
833781,瑞奇智造,BJ,2022-12-26
833873,中设咨询,BJ,2021-11-15
833874,泰祥股份,BJ,2020-07-27
833914,远航精密,BJ,2022-11-11
833943,优机股份,BJ,2022-06-24
833994,翰博高新,BJ,2020-07-27
834014,特瑞斯,BJ,2022-12-13
834021,流金科技,BJ,2020-07-27
834033,康普化学,BJ,2022-12-21
834058,华洋赛车,BJ,2023-08-10
834062,科润智控,BJ,2022-07-13
834261,一诺威,BJ,2023-04-03
834407,驰诚股份,BJ,2023-02-16
834415,恒拓开源,BJ,2020-07-27
834475,三友科技,BJ,2020-07-27
834599,同力股份,BJ,2021-02-22
834639,晨光电缆,BJ,2022-07-12
834765,美之高,BJ,2021-07-05
834770,艾能聚,BJ,2023-02-28
834950,迅安科技,BJ,2023-01-11
835174,五新隧装,BJ,2021-08-20
835179,凯德石英,BJ,2022-03-04
835184,国源科技,BJ,2020-07-27
835185,贝特瑞,BJ,2020-07-27
835207,众诚科技,BJ,2022-09-23
835237,力佳科技,BJ,2022-11-25
835305,*ST云创,BJ,2021-08-26
835368,连城数控,BJ,2020-07-27
835438,戈碧迦,BJ,2024-03-25
835508,殷图网联,BJ,2020-07-27
835579,机科股份,BJ,2023-11-30
835640,富士达,BJ,2020-07-27
835670,数字人,BJ,2020-12-08
835857,百甲科技,BJ,2023-03-14
835892,中科美菱,BJ,2022-10-18
835985,海泰新能,BJ,2022-08-08
836077,吉林碳谷,BJ,2021-08-31
836149,旭杰科技,BJ,2020-07-27
836208,青矩技术,BJ,2023-06-29
836221,易实精密,BJ,2023-06-08
836239,长虹能源,BJ,2021-02-09
836247,华密新材,BJ,2022-12-23
836260,中寰股份,BJ,2021-11-15
836263,中航泰达,BJ,2020-07-27
836270,天铭科技,BJ,2022-09-02
836395,朗鸿科技,BJ,2022-09-01
836414,欧普泰,BJ,2022-12-12
836419,万德股份,BJ,2023-09-15
836422,润普食品,BJ,2023-03-01
836433,大唐药业,BJ,2020-07-27
836504,博迅生物,BJ,2023-08-17
836547,无锡晶海,BJ,2023-12-12
836675,秉扬科技,BJ,2020-12-28
836699,海达尔,BJ,2023-05-09
836717,瑞星股份,BJ,2023-07-03
836720,吉冈精密,BJ,2021-11-24
836807,奔朗新材,BJ,2022-12-20
836826,盖世食品,BJ,2021-01-12
836871,派特尔,BJ,2022-07-22
836892,广咨国际,BJ,2021-10-28
836942,恒立钻具,BJ,2022-12-08
836957,汉维科技,BJ,2022-12-14
836961,西磁科技,BJ,2023-12-21
837006,晟楠科技,BJ,2023-05-18
837023,芭薇股份,BJ,2024-03-29
837046,亿能电力,BJ,2022-10-13
837092,汉鑫科技,BJ,2021-11-15
837174,宏裕包材,BJ,2023-08-18
837212,智新电子,BJ,2021-06-08
837242,建邦科技,BJ,2020-07-27
837344,三元基因,BJ,2021-01-08
837403,康农种业,BJ,2024-01-18
837592,华信永道,BJ,2023-07-10
837663,明阳科技,BJ,2023-03-15
837748,路桥信息,BJ,2023-08-16
837821,则成电子,BJ,2022-07-06
838030,德众汽车,BJ,2020-11-27
838163,方大新材,BJ,2020-07-27
838171,邦德股份,BJ,2022-06-02
838227,美登科技,BJ,2022-12-28
838262,太湖雪,BJ,2022-12-30
838275,驱动力,BJ,2021-01-25
838402,硅烷科技,BJ,2022-09-28
838670,恒进感应,BJ,2022-07-05
838701,豪声电子,BJ,2023-07-19
838810,春光智能,BJ,2022-12-16
838837,华原股份,BJ,2023-05-15
838924,广脉科技,BJ,2021-11-03
838971,天马新材,BJ,2022-09-27
839273,一致魔芋,BJ,2023-02-21
839371,欧福蛋业,BJ,2023-01-18
839493,并行科技,BJ,2023-11-01
839680,*ST广道,BJ,2021-11-15
839719,宁新新材,BJ,2023-05-26
839725,惠丰钻石,BJ,2022-07-18
839729,永顺生物,BJ,2020-07-27
839790,联迪信息,BJ,2022-09-02
839792,东和新材,BJ,2023-03-30
839946,华阳变速,BJ,2021-07-20
870199,倍益康,BJ,2022-12-01
870204,沪江材料,BJ,2022-01-18
870299,灿能电力,BJ,2022-06-10
870357,雅葆轩,BJ,2022-11-18
870436,大地电气,BJ,2021-11-15
870508,丰安股份,BJ,2022-12-16
870656,海昇药业,BJ,2024-02-02
870726,鸿智科技,BJ,2023-08-08
870866,绿亨科技,BJ,2022-12-09
870976,视声智能,BJ,2023-09-01
871245,威博液压,BJ,2022-01-06
871263,莱赛激光,BJ,2023-12-28
871396,常辅股份,BJ,2020-11-18
871478,巨能股份,BJ,2023-05-12
871553,凯腾精工,BJ,2021-08-06
871634,新威凌,BJ,2022-11-24
871642,通易航天,BJ,2021-08-16
871694,中裕科技,BJ,2023-04-24
871753,天纺标,BJ,2022-10-31
871857,泓禧科技,BJ,2022-02-28
871970,大禹生物,BJ,2022-05-18
871981,晶赛科技,BJ,2021-11-15
872190,雷神科技,BJ,2022-12-23
872351,华光源海,BJ,2022-12-29
872374,云里物里,BJ,2022-11-29
872392,佳合科技,BJ,2022-12-30
872541,铁大科技,BJ,2023-03-10
872808,曙光数创,BJ,2022-11-18
872895,花溪科技,BJ,2023-04-06
872925,锦好医疗,BJ,2021-10-25
872931,无锡鼎邦,BJ,2024-04-08
872953,国子软件,BJ,2023-08-23
873001,纬达光电,BJ,2022-12-27
873122,中纺标,BJ,2022-09-27
873132,泰鹏智能,BJ,2023-11-16
873152,天宏锂电,BJ,2023-01-19
873167,新赣江,BJ,2023-02-09
873169,七丰精工,BJ,2022-04-15
873223,荣亿精密,BJ,2022-06-09
873305,九菱科技,BJ,2022-12-21
873339,恒太照明,BJ,2022-11-17
873527,夜光明,BJ,2022-10-27
873570,坤博精工,BJ,2023-11-23
873576,天力复合,BJ,2023-07-12
873593,鼎智科技,BJ,2023-04-13
873665,科强股份,BJ,2023-09-26
873679,前进科技,BJ,2023-11-10
873690,捷众科技,BJ,2024-01-05
873693,阿为特,BJ,2023-10-27
873703,广厦环能,BJ,2023-12-05
873706,铁拓机械,BJ,2024-03-08
873726,卓兆点胶,BJ,2023-10-19
